Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
20.04.2020;Новосибирская область;Novosibirsk region;54.00;24.00;0.00;0.00;132.00;3.00;16.00
20.04.2020;Омская область;Omsk region;55.00;3.00;0.00;2.00;36.00;0.00;16.00
20.04.2020;Орловская область;Oryol Region;57.00;43.00;0.00;0.00;175.00;1.00;10.00
20.04.2020;Пензенская область;Penza region;58.00;25.00;0.00;0.00;165.00;5.00;4.00
20.04.2020;Пермский край;Perm;59.00;17.00;0.00;3.00;215.00;3.00;30.00
20.04.2020;Приморский край;Primorsky Krai;25.00;17.00;0.00;0.00;97.00;2.00;4.00
20.04.2020;Псковская область;Pskov region;60.00;8.00;0.00;1.00;52.00;6.00;9.00
20.04.2020;Республика Адыгея;Republic of Adygea;1.00;9.00;0.00;1.00;100.00;2.00;16.00
20.04.2020;Республика Алтай;Altai Republic;4.00;2.00;0.00;0.00;4.00;0.00;0.00
20.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;45.00;4.00;0.00;297.00;14.00;14.00
20.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;5.00;0.00;1.00;125.00;2.00;38.00
20.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;39.00;0.00;0.00;331.00;9.00;28.00
20.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;39.00;0.00;0.00;308.00;5.00;22.00
20.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;3.00;0.00;0.00;77.00;3.00;9.00
20.04.2020;Республика Карелия;The Republic of Karelia;10.00;8.00;0.00;0.00;27.00;0.00;0.00
20.04.2020;Республика Коми;Komi Republic;11.00;10.00;0.00;11.00;491.00;3.00;21.00
20.04.2020;Республика Марий Эл;Mari El Republic;12.00;29.00;0.00;0.00;291.00;1.00;24.00
20.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;35.00;0.00;0.00;293.00;1.00;5.00
20.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;19.00;0.00;0.00;107.00;0.00;16.00
20.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;25.00;0.00;1.00;145.00;2.00;8.00
20.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;39.00;0.00;0.00;230.00;0.00;25.00
20.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;8.00;0.00;0.00;76.00;0.00;3.00
20.04.2020;Республика Чувашия;Chuvash Republic;21.00;32.00;1.00;0.00;225.00;2.00;9.00
20.04.2020;Ростовская область;Rostov region;61.00;60.00;0.00;0.00;292.00;0.00;13.00
20.04.2020;Рязанская область;Ryazan Oblast;62.00;22.00;0.00;0.00;289.00;0.00;9.00
20.04.2020;Самарская область;Samara Region;63.00;16.00;0.00;0.00;95.00;0.00;15.00
20.04.2020;Санкт-Петербург;St. Petersburg;78.00;86.00;0.00;2.00;1846.00;8.00;241.00
20.04.2020;Саратовская область;Saratov region;64.00;28.00;0.00;0.00;142.00;0.00;13.00
20.04.2020;Свердловская область;Sverdlovsk region;66.00;8.00;0.00;3.00;149.00;1.00;52.00
20.04.2020;Севастополь;Sevastopol;92.00;5.00;0.00;1.00;18.00;0.00;5.00
20.04.2020;Смоленская область;Smolensk region;67.00;16.00;0.00;0.00;189.00;2.00;4.00
20.04.2020;Ставропольский край;Stavropol region;26.00;12.00;0.00;0.00;244.00;3.00;26.00
20.04.2020;Тамбовская область;Tambov Region;68.00;22.00;0.00;0.00;209.00;0.00;8.00
20.04.2020;Тверская область;Tver region;69.00;26.00;0.00;0.00;296.00;0.00;12.00
20.04.2020;Томская область;Tomsk region;70.00;4.00;0.00;0.00;33.00;0.00;4.00
20.04.2020;Тульская область;Tula region;71.00;22.00;0.00;2.00;309.00;0.00;41.00
20.04.2020;Тюменская область;Tyumen region;72.00;27.00;0.00;0.00;254.00;2.00;20.00
20.04.2020;Удмуртская Республика;Udmurt republic;18.00;45.00;0.00;0.00;137.00;3.00;7.00
20.04.2020;Ульяновская область;Ulyanovsk region;73.00;19.00;0.00;0.00;187.00;2.00;3.00
20.04.2020;Хабаровский край;Khabarovsk region;27.00;30.00;1.00;4.00;215.00;5.00;16.00
20.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;13.00;0.00;1.00;188.00;0.00;21.00
20.04.2020;Челябинская область;Chelyabinsk region;74.00;14.00;1.00;0.00;97.00;1.00;35.00
20.04.2020;Чеченская Республика;Chechen Republic;95.00;45.00;0.00;0.00;264.00;5.00;19.00
20.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;24.00;0.00;0.00;140.00;1.00;7.00
20.04.2020;Ярославская область;Yaroslavl region;76.00;27.00;0.00;0.00;144.00;0.00;12.00
21.04.2020;Алтайский край;Altai region;22.00;43.00;0.00;5.00;127.00;0.00;9.00
21.04.2020;Архангельская область;Arkhangelsk region;29.00;4.00;0.00;4.00;118.00;1.00;15.00
21.04.2020;Астраханская область;Astrakhan region;30.00;1.00;0.00;0.00;137.00;3.00;9.00
21.04.2020;Белгородская область;Belgorod region;31.00;10.00;0.00;0.00;122.00;2.00;11.00
21.04.2020;Брянская область;Bryansk region;32.00;29.00;0.00;28.00;350.00;1.00;58.00
21.04.2020;Владимирская область;Vladimir region;33.00;21.00;0.00;0.00;280.00;5.00;11.00
21.04.2020;Волгоградская область;Volgograd region;34.00;23.00;0.00;0.00;134.00;1.00;25.00
21.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;0.00;107.00;0.00;13.00
21.04.2020;Воронежская область;Voronezh region;36.00;31.00;1.00;2.00;211.00;6.00;30.00
21.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;21.00;0.00;0.00;43.00;0.00;4.00
21.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;2.00;0.00;0.00;50.00;0.00;4.00
21.04.2020;Ивановская область;Ivanovo region;37.00;10.00;0.00;0.00;213.00;2.00;12.00
21.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;18.00;1.00;0.00;170.00;1.00;8.00
21.04.2020;Калининградская область;Kaliningrad region;39.00;6.00;0.00;6.00;144.00;1.00;41.00
21.04.2020;Калужская область;Kaluga region;40.00;72.00;3.00;0.00;330.00;8.00;9.00
21.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;19.00;0.00;0.00;106.00;0.00;1.00
21.04.2020;Кемеровская область;Kemerovo region;42.00;6.00;0.00;5.00;47.00;1.00;11.00
21.04.2020;Кировская область;Kirov region;43.00;19.00;0.00;0.00;188.00;2.00;14.00
21.04.2020;Костромская область;Kostroma region;44.00;11.00;0.00;0.00;81.00;2.00;7.00
21.04.2020;Краснодарский край;Krasnodar region;23.00;44.00;0.00;11.00;461.00;8.00;70.00
21.04.2020;Красноярский край;Krasnoyarsk region;24.00;64.00;0.00;0.00;370.00;2.00;17.00
21.04.2020;Курганская область;Kurgan region;45.00;2.00;0.00;0.00;15.00;0.00;3.00
21.04.2020;Курская область;Kursk region;46.00;22.00;1.00;0.00;242.00;3.00;11.00
21.04.2020;Ленинградская область;Leningrad region;47.00;42.00;0.00;0.00;496.00;0.00;9.00
21.04.2020;Липецкая область;Lipetsk region;48.00;20.00;1.00;0.00;189.00;2.00;60.00
21.04.2020;Москва;Moscow;77.00;3083.00;29.00;219.00;29433.00;233.00;2057.00
21.04.2020;Московская область;Moscow region;50.00;718.00;0.00;3.00;5959.00;49.00;179.00
21.04.2020;Мурманская область;Murmansk region;51.00;35.00;0.00;4.00;435.00;3.00;32.00
21.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;101.00;0.00;2.00;860.00;5.00;28.00
21.04.2020;Новгородская область;Novgorod region;53.00;6.00;0.00;0.00;114.00;1.00;4.00
21.04.2020;Новосибирская область;Novosibirsk region;54.00;3.00;1.00;0.00;135.00;4.00;16.00
21.04.2020;Омская область;Omsk region;55.00;5.00;0.00;0.00;41.00;0.00;16.00
21.04.2020;Оренбургская область;Orenburg region;56.00;42.00;0.00;4.00;226.00;2.00;20.00
21.04.2020;Орловская область;Oryol Region;57.00;23.00;0.00;0.00;198.00;1.00;10.00
21.04.2020;Пензенская область;Penza region;58.00;15.00;0.00;2.00;180.00;5.00;6.00
21.04.2020;Пермский край;Perm;59.00;22.00;0.00;0.00;237.00;3.00;30.00
21.04.2020;Приморский край;Primorsky Krai;25.00;7.00;0.00;3.00;104.00;2.00;7.00
21.04.2020;Псковская область;Pskov region;60.00;6.00;0.00;0.00;58.00;6.00;9.00
21.04.2020;Республика Адыгея;Republic of Adygea;1.00;8.00;0.00;5.00;108.00;2.00;21.00
21.04.2020;Республика Алтай;Altai Republic;4.00;4.00;0.00;0.00;8.00;0.00;0.00
21.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;74.00;0.00;6.00;371.00;14.00;20.00
21.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;40.00;2.00;15.00;371.00;11.00;43.00
21.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;46.00;4.00;8.00;354.00;9.00;30.00
21.04.2020;Республика Карелия;The Republic of Karelia;10.00;3.00;0.00;0.00;30.00;0.00;0.00
21.04.2020;Республика Коми;Komi Republic;11.00;16.00;1.00;0.00;507.00;4.00;21.00
21.04.2020;Республика Крым;Republic of Crimea;82.00;1.00;0.00;0.00;46.00;0.00;22.00
21.04.2020;Республика Марий Эл;Mari El Republic;12.00;20.00;0.00;22.00;311.00;1.00;46.00
21.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;34.00;0.00;5.00;327.00;1.00;10.00
21.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;4.00;0.00;0.00;111.00;0.00;16.00
21.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;32.00;0.00;0.00;177.00;2.00;8.00
21.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;50.00;0.00;5.00;280.00;0.00;30.00
21.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;8.00;0.00;1.00;84.00;0.00;4.00
21.04.2020;Республика Чувашия;Chuvash Republic;21.00;10.00;3.00;0.00;235.00;5.00;9.00
21.04.2020;Ростовская область;Rostov region;61.00;54.00;0.00;0.00;346.00;0.00;13.00
21.04.2020;Рязанская область;Ryazan Oblast;62.00;27.00;0.00;0.00;316.00;0.00;9.00
21.04.2020;Самарская область;Samara Region;63.00;8.00;0.00;0.00;103.00;0.00;15.00
21.04.2020;Санкт-Петербург;St. Petersburg;78.00;127.00;3.00;39.00;1973.00;11.00;280.00
21.04.2020;Саратовская область;Saratov region;64.00;26.00;0.00;0.00;168.00;0.00;13.00
21.04.2020;Свердловская область;Sverdlovsk region;66.00;84.00;0.00;3.00;233.00;1.00;55.00
21.04.2020;Смоленская область;Smolensk region;67.00;19.00;0.00;0.00;208.00;2.00;4.00
21.04.2020;Ставропольский край;Stavropol region;26.00;22.00;1.00;1.00;266.00;4.00;27.00
21.04.2020;Тамбовская область;Tambov Region;68.00;13.00;0.00;6.00;222.00;0.00;14.00
21.04.2020;Тверская область;Tver region;69.00;33.00;0.00;3.00;329.00;0.00;15.00
21.04.2020;Томская область;Tomsk region;70.00;4.00;0.00;0.00;37.00;0.00;4.00
21.04.2020;Тульская область;Tula region;71.00;75.00;1.00;5.00;384.00;1.00;46.00
21.04.2020;Тюменская область;Tyumen region;72.00;36.00;0.00;8.00;290.00;2.00;28.00
21.04.2020;Хабаровский край;Khabarovsk region;27.00;28.00;0.00;0.00;243.00;5.00;16.00
21.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;9.00;0.00;1.00;197.00;0.00;22.00
21.04.2020;Челябинская область;Chelyabinsk region;74.00;10.00;0.00;3.00;107.00;1.00;38.00
21.04.2020;Чеченская Республика;Chechen Republic;95.00;39.00;0.00;0.00;303.00;5.00;19.00
21.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;6.00;0.00;0.00;146.00;1.00;7.00
21.04.2020;Ярославская область;Yaroslavl region;76.00;43.00;0.00;0.00;187.00;0.00;12.00
22.04.2020;Алтайский край;Altai region;22.00;9.00;0.00;0.00;136.00;0.00;9.00
22.04.2020;Амурская область;Amurskaya Oblast;28.00;3.00;0.00;0.00;23.00;0.00;4.00
22.04.2020;Архангельская область;Arkhangelsk region;29.00;2.00;0.00;3.00;120.00;1.00;18.00
22.04.2020;Астраханская область;Astrakhan region;30.00;11.00;0.00;4.00;148.00;3.00;13.00
22.04.2020;Белгородская область;Belgorod region;31.00;22.00;0.00;1.00;144.00;2.00;12.00
22.04.2020;Брянская область;Bryansk region;32.00;49.00;0.00;4.00;399.00;1.00;62.00
22.04.2020;Владимирская область;Vladimir region;33.00;13.00;0.00;0.00;293.00;5.00;11.00
22.04.2020;Волгоградская область;Volgograd region;34.00;11.00;1.00;5.00;145.00;2.00;30.00
22.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;10.00;114.00;0.00;23.00
22.04.2020;Воронежская область;Voronezh region;36.00;25.00;1.00;0.00;236.00;7.00;30.00
22.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;9.00;0.00;2.00;52.00;0.00;6.00
22.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;11.00;0.00;1.00;61.00;0.00;5.00
22.04.2020;Ивановская область;Ivanovo region;37.00;12.00;0.00;0.00;225.00;2.00;12.00
22.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;23.00;0.00;3.00;193.00;1.00;11.00
22.04.2020;Калининградская область;Kaliningrad region;39.00;19.00;0.00;1.00;163.00;1.00;42.00
22.04.2020;Камчатский край;Kamchatka Krai;41.00;15.00;0.00;0.00;63.00;0.00;4.00
22.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;39.00;0.00;0.00;145.00;0.00;1.00
22.04.2020;Кемеровская область;Kemerovo region;42.00;9.00;0.00;0.00;56.00;1.00;11.00
22.04.2020;Кировская область;Kirov region;43.00;28.00;1.00;4.00;216.00;3.00;18.00
22.04.2020;Костромская область;Kostroma region;44.00;7.00;0.00;0.00;88.00;2.00;7.00
22.04.2020;Краснодарский край;Krasnodar region;23.00;20.00;3.00;2.00;481.00;11.00;72.00
22.04.2020;Красноярский край;Krasnoyarsk region;24.00;22.00;0.00;11.00;392.00;2.00;28.00
22.04.2020;Курганская область;Kurgan region;45.00;5.00;0.00;0.00;20.00;0.00;3.00
22.04.2020;Курская область;Kursk region;46.00;34.00;0.00;15.00;276.00;3.00;26.00
22.04.2020;Ленинградская область;Leningrad region;47.00;41.00;0.00;15.00;537.00;0.00;24.00
22.04.2020;Липецкая область;Lipetsk region;48.00;24.00;0.00;2.00;213.00;2.00;62.00
22.04.2020;Магаданская область;Magadan Region;49.00;2.00;0.00;0.00;67.00;0.00;1.00
22.04.2020;Москва;Moscow;77.00;2548.00;28.00;210.00;31981.00;261.00;2267.00
22.04.2020;Московская область;Moscow region;50.00;631.00;7.00;7.00;6590.00;56.00;186.00
22.04.2020;Мурманская область;Murmansk region;51.00;71.00;0.00;24.00;506.00;3.00;56.00
22.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;69.00;1.00;21.00;929.00;6.00;49.00
22.04.2020;Новгородская область;Novgorod region;53.00;26.00;1.00;0.00;140.00;2.00;4.00
22.04.2020;Новосибирская область;Novosibirsk region;54.00;16.00;0.00;4.00;151.00;4.00;20.00
22.04.2020;Омская область;Omsk region;55.00;4.00;0.00;1.00;45.00;0.00;17.00
22.04.2020;Оренбургская область;Orenburg region;56.00;28.00;0.00;12.00;254.00;2.00;32.00
22.04.2020;Орловская область;Oryol Region;57.00;40.00;1.00;0.00;238.00;2.00;10.00
22.04.2020;Пензенская область;Penza region;58.00;16.00;0.00;0.00;196.00;5.00;6.00
22.04.2020;Пермский край;Perm;59.00;29.00;0.00;7.00;266.00;3.00;37.00
22.04.2020;Приморский край;Primorsky Krai;25.00;62.00;0.00;4.00;166.00;2.00;11.00
22.04.2020;Псковская область;Pskov region;60.00;4.00;0.00;0.00;62.00;6.00;9.00
22.04.2020;Республика Адыгея;Republic of Adygea;1.00;5.00;1.00;5.00;113.00;3.00;26.00
22.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;25.00;0.00;14.00;396.00;14.00;34.00
22.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;28.00;0.00;11.00;153.00;2.00;49.00
22.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;46.00;0.00;0.00;417.00;11.00;43.00
22.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;43.00;3.00;8.00;397.00;12.00;38.00
22.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;11.00;0.00;3.00;88.00;3.00;12.00
22.04.2020;Республика Коми;Komi Republic;11.00;20.00;0.00;0.00;527.00;4.00;21.00
22.04.2020;Республика Крым;Republic of Crimea;82.00;0.00;0.00;1.00;46.00;0.00;23.00
22.04.2020;Республика Марий Эл;Mari El Republic;12.00;22.00;0.00;0.00;333.00;1.00;46.00
22.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;30.00;0.00;1.00;357.00;1.00;11.00
22.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;5.00;0.00;0.00;116.00;0.00;16.00
22.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;34.00;0.00;0.00;211.00;2.00;8.00
22.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;75.00;0.00;3.00;355.00;0.00;33.00
22.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;3.00;0.00;0.00;87.00;0.00;4.00
22.04.2020;Республика Чувашия;Chuvash Republic;21.00;27.00;0.00;5.00;262.00;5.00;14.00
22.04.2020;Ростовская область;Rostov region;61.00;52.00;0.00;2.00;398.00;0.00;15.00
22.04.2020;Рязанская область;Ryazan Oblast;62.00;76.00;0.00;6.00;392.00;0.00;15.00
22.04.2020;Самарская область;Samara Region;63.00;12.00;0.00;0.00;115.00;0.00;15.00
22.04.2020;Санкт-Петербург;St. Petersburg;78.00;294.00;3.00;47.00;2267.00;14.00;327.00
22.04.2020;Саратовская область;Saratov region;64.00;22.00;0.00;6.00;190.00;0.00;19.00
22.04.2020;Свердловская область;Sverdlovsk region;66.00;10.00;0.00;5.00;243.00;1.00;60.00
22.04.2020;Севастополь;Sevastopol;92.00;1.00;0.00;0.00;19.00;0.00;5.00
22.04.2020;Смоленская область;Smolensk region;67.00;36.00;0.00;0.00;244.00;2.00;4.00
22.04.2020;Ставропольский край;Stavropol region;26.00;11.00;1.00;10.00;277.00;5.00;37.00
22.04.2020;Тамбовская область;Tambov Region;68.00;18.00;0.00;0.00;240.00;0.00;14.00
22.04.2020;Тверская область;Tver region;69.00;27.00;0.00;0.00;356.00;0.00;15.00
22.04.2020;Томская область;Tomsk region;70.00;6.00;0.00;0.00;43.00;0.00;4.00
22.04.2020;Тульская область;Tula region;71.00;52.00;1.00;3.00;436.00;2.00;49.00
22.04.2020;Тюменская область;Tyumen region;72.00;29.00;0.00;0.00;319.00;2.00;28.00
22.04.2020;Удмуртская Республика;Udmurt republic;18.00;16.00;0.00;1.00;153.00;3.00;8.00
22.04.2020;Ульяновская область;Ulyanovsk region;73.00;9.00;0.00;2.00;196.00;2.00;5.00
22.04.2020;Хабаровский край;Khabarovsk region;27.00;29.00;0.00;2.00;272.00;5.00;18.00
22.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;6.00;1.00;7.00;203.00;1.00;29.00
22.04.2020;Чеченская Республика;Chechen Republic;95.00;20.00;1.00;0.00;323.00;6.00;19.00
22.04.2020;Чукотский автономный округ;Chukotka Autonomous Okrug;87.00;4.00;0.00;0.00;6.00;0.00;0.00
22.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;3.00;0.00;15.00;149.00;1.00;22.00
22.04.2020;Ярославская область;Yaroslavl region;76.00;11.00;0.00;5.00;198.00;0.00;17.00
